cell_id,dataset,celltype,leiden,leiden_named,n_proteins_identified,intensity_max,intensity_min_detected,intensity_median,dynamic_range_log10
[184] DCT_1cell_WISHDIA_P1_0188.htrms.PG.Quantity,dct758,ProLIF,16,DCT2,964,21733.2421875,36.74161911010742,171.5544204711914,2.7719662290031772
[463] DCT_1cell_WISHDIA_P2_0088.htrms.PG.Quantity,dct758,DCT1,21,ProLIF,872,32736.158203125,40.801177978515625,173.52017974853516,2.9043550089711516
[680] DCT_1cell_WISHDIA_P2_0305.htrms.PG.Quantity,dct758,ProLIF,28,ProLIF,917,24611.73828125,36.5598258972168,173.4322967529297,2.828138169298416
[330] DCT_1cell_WISHDIA_P1_0334.htrms.PG.Quantity,dct758,DCT2,12,DCT1,492,29520.82421875,61.35190963745117,276.8734130859375,2.682300393674381
[282] DCT_1cell_WISHDIA_P1_0286.htrms.PG.Quantity,dct758,ProLIF,21,ProLIF,703,20136.611328125,49.7696533203125,210.8687744140625,2.6070217719062696
[562] DCT_1cell_WISHDIA_P2_0187.htrms.PG.Quantity,dct758,DCT1,30,DCT1,749,27572.703125,41.413761138916016,189.94410705566406,2.823334670503517
[206] DCT_1cell_WISHDIA_P1_0210.htrms.PG.Quantity,dct758,DCT1,4,DCT1,181,48117.05078125,126.40315246582031,498.5595397949219,2.5805410951623147
[96] DCT_1cell_WISHDIA_P1_0100.htrms.PG.Quantity,dct758,ProLIF,10,ProLIF,704,27740.185546875,50.92203903198242,198.16910552978516,2.736203576180452
[166] DCT_1cell_WISHDIA_P1_0170.htrms.PG.Quantity,dct758,DCT1,8,ProLIF,949,22706.109375,40.99721145629883,168.90516662597656,2.743388407582136
[83] DCT_1cell_WISHDIA_P1_0087.htrms.PG.Quantity,dct758,DCT1,13,DCT1,575,46509.08203125,52.32687759399414,257.5287780761719,2.9488129470955373
[375] DCT_1cell_WISHDIA_P1_0384.htrms.PG.Quantity,dct758,DCT1,5,DCT1,427,41367.7890625,73.34224700927734,284.18505859375,2.7513080988252994
[603] DCT_1cell_WISHDIA_P2_0228.htrms.PG.Quantity,dct758,DCT2,22,ProLIF,750,21873.802734375,41.660457611083984,170.71715545654297,2.7202002551161635
[443] DCT_1cell_WISHDIA_P2_0068.htrms.PG.Quantity,dct758,ProLIF,26,DCT1,928,21324.6875,34.4678955078125,144.44432067871094,2.791467907894325
[35] DCT_1cell_WISHDIA_P1_0038.htrms.PG.Quantity,dct758,DCT1,1,DCT2,507,41884.86328125,71.38251495361328,319.04742431640625,2.7684652571936974
[487] DCT_1cell_WISHDIA_P2_0112.htrms.PG.Quantity,dct758,ProLIF,21,ProLIF,987,27212.1796875,33.4969596862793,155.67857360839844,2.9097579394545057
[105] DCT_1cell_WISHDIA_P1_0109.htrms.PG.Quantity,dct758,DCT1,12,DCT1,451,21097.974609375,54.54463195800781,295.28155517578125,2.5874887496550834
[648] DCT_1cell_WISHDIA_P2_0273.htrms.PG.Quantity,dct758,DCT2,14,DCT1,520,40170.9296875,53.064823150634766,225.52969360351562,2.8791051616583503
[25] DCT_1cell_WISHDIA_P1_0028.htrms.PG.Quantity,dct758,ProLIF,1,DCT2,531,32595.376953125,71.60649108886719,279.2553405761719,2.6582036152083437
[599] DCT_1cell_WISHDIA_P2_0224.htrms.PG.Quantity,dct758,ProLIF,16,DCT2,1062,20734.11328125,31.89413070678711,146.21099090576172,2.8129746972853544
[493] DCT_1cell_WISHDIA_P2_0118.htrms.PG.Quantity,dct758,DCT1,4,DCT1,201,31344.7421875,74.85393524169922,332.8143005371094,2.6219500649615393
[21] DCT_1cell_WISHDIA_P1_0024.htrms.PG.Quantity,dct758,DCT1,1,DCT2,435,32878.3671875,84.02095794677734,322.2056884765625,2.5925226126333563
[183] DCT_1cell_WISHDIA_P1_0187.htrms.PG.Quantity,dct758,DCT2,4,DCT1,127,40452.23828125,112.46234130859375,466.7763366699219,2.555935436088255
[753] DCT_1cell_WISHDIA_P2_0378.htrms.PG.Quantity,dct758,DCT1,6,DCT1,598,23836.384765625,52.607666015625,248.25455474853516,2.656191352791073
[329] DCT_1cell_WISHDIA_P1_0333.htrms.PG.Quantity,dct758,DCT2,21,ProLIF,810,24349.15625,46.926143646240234,198.83255767822266,2.71506905088656
[581] DCT_1cell_WISHDIA_P2_0206.htrms.PG.Quantity,dct758,ProLIF,28,ProLIF,961,20463.146484375,36.286407470703125,158.68020629882812,2.7512284400553124
[756] DCT_1cell_WISHDIA_P2_0381.htrms.PG.Quantity,dct758,DCT1,30,DCT1,730,36060.57421875,49.0756721496582,205.88176727294922,2.866166381536459
[181] DCT_1cell_WISHDIA_P1_0185.htrms.PG.Quantity,dct758,DCT1,4,DCT1,151,30939.283203125,67.57499694824219,369.12518310546875,2.6607242130500746
[191] DCT_1cell_WISHDIA_P1_0195.htrms.PG.Quantity,dct758,DCT1,20,ProLIF,829,53596.91015625,49.63111877441406,203.2782745361328,3.033385688400326
[255] DCT_1cell_WISHDIA_P1_0259.htrms.PG.Quantity,dct758,DCT2,16,DCT2,1066,29585.94140625,35.40228271484375,150.94449615478516,2.92205412687496
[399] DCT_1cell_WISHDIA_P2_0024.htrms.PG.Quantity,dct758,DCT1,12,DCT1,500,42131.265625,60.938716888427734,262.88702392578125,2.839711199968949
[251] DCT_1cell_WISHDIA_P1_0255.htrms.PG.Quantity,dct758,ProLIF,23,DCT2,1005,33195.71484375,37.02903747558594,160.4988250732422,2.952539602031799
[2] DCT_1cell_WISHDIA_P1_0005.htrms.PG.Quantity,dct758,DCT1,0,ProLIF,411,40077.671875,125.90670776367188,485.7803039550781,2.5028536172323084
[717] DCT_1cell_WISHDIA_P2_0342.htrms.PG.Quantity,dct758,DCT1,7,DCT2,911,26346.169921875,38.551998138427734,172.8403778076172,2.834670596194208
[751] DCT_1cell_WISHDIA_P2_0376.htrms.PG.Quantity,dct758,DCT2,7,DCT2,698,86697.34375,52.58837127685547,215.52626037597656,3.217116071266122
[333] DCT_1cell_WISHDIA_P1_0337.htrms.PG.Quantity,dct758,DCT1,13,DCT1,579,36003.01171875,57.69029998779297,214.5955047607422,2.7952360345443097
[356] DCT_1cell_WISHDIA_P1_0360.htrms.PG.Quantity,dct758,DCT1,15,DCT1,419,38913.296875,47.22429656982422,226.3148651123047,2.915932529756505
[138] DCT_1cell_WISHDIA_P1_0142.htrms.PG.Quantity,dct758,ProLIF,8,ProLIF,1007,22032.498046875,33.58444595336914,148.7656707763672,2.8169255522093763
[716] DCT_1cell_WISHDIA_P2_0341.htrms.PG.Quantity,dct758,DCT2,28,ProLIF,894,26481.93359375,42.79230499267578,170.85762786865234,2.7915840119533075
[416] DCT_1cell_WISHDIA_P2_0041.htrms.PG.Quantity,dct758,ProLIF,17,DCT1,621,44305.9296875,42.36598205566406,191.73443603515625,3.0194445760175004
[93] DCT_1cell_WISHDIA_P1_0097.htrms.PG.Quantity,dct758,DCT1,3,DCT1,329,23012.298828125,73.4544906616211,341.7493896484375,2.4959416533000893
[607] DCT_1cell_WISHDIA_P2_0232.htrms.PG.Quantity,dct758,ProLIF,29,ProLIF,783,39474.640625,40.778804779052734,188.84359741210938,2.9858836923853915
[612] DCT_1cell_WISHDIA_P2_0237.htrms.PG.Quantity,dct758,DCT2,12,DCT1,452,24849.232421875,53.81270980834961,258.56036376953125,2.6644281161208405
[267] DCT_1cell_WISHDIA_P1_0271.htrms.PG.Quantity,dct758,DCT2,4,DCT1,198,22693.078125,74.17875671386719,275.2002716064453,2.485613858286415
[510] DCT_1cell_WISHDIA_P2_0135.htrms.PG.Quantity,dct758,DCT1,17,DCT1,678,22835.876953125,40.749847412109375,205.3149185180664,2.7484917073634962
[207] DCT_1cell_WISHDIA_P1_0211.htrms.PG.Quantity,dct758,ProLIF,13,DCT1,723,18416.265625,42.380706787109375,200.89508056640625,2.638033375124142
[348] DCT_1cell_WISHDIA_P1_0352.htrms.PG.Quantity,dct758,DCT2,16,DCT2,970,18477.296875,36.16156005859375,154.03246307373047,2.7083912784231554
[537] DCT_1cell_WISHDIA_P2_0162.htrms.PG.Quantity,dct758,DCT1,15,DCT1,437,20242.703125,65.81122589111328,297.47174072265625,2.4879685252430503
[287] DCT_1cell_WISHDIA_P1_0291.htrms.PG.Quantity,dct758,DCT1,5,DCT1,479,26575.326171875,55.29033279418945,275.24176025390625,2.681829399556725
[521] DCT_1cell_WISHDIA_P2_0146.htrms.PG.Quantity,dct758,DCT1,24,DCT2,514,143232.9375,59.953426361083984,297.6703186035156,3.3782288905267754
[451] DCT_1cell_WISHDIA_P2_0076.htrms.PG.Quantity,dct758,DCT2,29,ProLIF,821,73169.7109375,41.64633560180664,167.48300170898438,3.2447545448153714
[455] DCT_1cell_WISHDIA_P2_0080.htrms.PG.Quantity,dct758,DCT2,29,ProLIF,901,34741.19921875,36.09513473510742,156.79354858398438,2.983396138345148
[1] DCT_1cell_WISHDIA_P1_0004.htrms.PG.Quantity,dct758,DCT1,0,ProLIF,702,24730.541015625,73.89949035644531,329.991943359375,2.524592173953941
[362] DCT_1cell_WISHDIA_P1_0366.htrms.PG.Quantity,dct758,DCT1,21,ProLIF,793,41181.84765625,50.478389739990234,201.7225341796875,2.9116003352170003
[483] DCT_1cell_WISHDIA_P2_0108.htrms.PG.Quantity,dct758,ProLIF,28,ProLIF,904,25052.25390625,40.860923767089844,157.3617935180664,2.787538623895035
[209] DCT_1cell_WISHDIA_P1_0213.htrms.PG.Quantity,dct758,DCT2,20,ProLIF,767,21980.6484375,53.57111358642578,204.02685546875,2.613109825953084
[311] DCT_1cell_WISHDIA_P1_0315.htrms.PG.Quantity,dct758,DCT1,9,ProLIF,831,25954.53515625,40.63331604003906,198.97975158691406,2.8053309890377447
[263] DCT_1cell_WISHDIA_P1_0267.htrms.PG.Quantity,dct758,ProLIF,16,DCT2,1121,33729.21875,31.998153686523438,150.752197265625,3.0228813620191013
[232] DCT_1cell_WISHDIA_P1_0236.htrms.PG.Quantity,dct758,ProLIF,17,DCT1,633,25931.615234375,52.91157913208008,243.7284698486328,2.6902788459164184
[321] DCT_1cell_WISHDIA_P1_0325.htrms.PG.Quantity,dct758,DCT1,21,ProLIF,838,26747.71875,46.938106536865234,190.24313354492188,2.7557611816197904
[160] DCT_1cell_WISHDIA_P1_0164.htrms.PG.Quantity,dct758,DCT2,20,ProLIF,785,23545.58984375,44.536033630371094,185.3789825439453,2.723198038238126
[481] DCT_1cell_WISHDIA_P2_0106.htrms.PG.Quantity,dct758,DCT1,12,DCT1,557,28207.94921875,50.544166564941406,212.2229766845703,2.7467004733669804
[27] DCT_1cell_WISHDIA_P1_0030.htrms.PG.Quantity,dct758,DCT1,1,DCT2,447,47714.83203125,84.68840789794922,318.8327331542969,2.7508294309227272
[271] DCT_1cell_WISHDIA_P1_0275.htrms.PG.Quantity,dct758,ProLIF,11,ProLIF,785,26256.740234375,44.751670837402344,214.2017364501953,2.768431552916812
[694] DCT_1cell_WISHDIA_P2_0319.htrms.PG.Quantity,dct758,DCT2,12,DCT1,545,35427.81640625,58.007015228271484,228.7996368408203,2.785863866149649
[304] DCT_1cell_WISHDIA_P1_0308.htrms.PG.Quantity,dct758,DCT2,13,DCT1,599,138981.75,63.33843231201172,232.17247009277344,3.3412904658753004
[642] DCT_1cell_WISHDIA_P2_0267.htrms.PG.Quantity,dct758,DCT2,29,ProLIF,879,17658.19921875,43.179466247558594,178.711181640625,2.611669142589256
[646] DCT_1cell_WISHDIA_P2_0271.htrms.PG.Quantity,dct758,DCT2,24,DCT2,335,54326.76171875,100.58560180664062,395.3308410644531,2.7324779999486672
[449] DCT_1cell_WISHDIA_P2_0074.htrms.PG.Quantity,dct758,DCT1,25,Unknown,1201,14051.5693359375,24.745214462280273,117.57443237304688,2.7542336085943253
[736] DCT_1cell_WISHDIA_P2_0361.htrms.PG.Quantity,,,,,35,13538.6318359375,45.31503677368164,270.84710693359375,2.475332441608255
[150] DCT_1cell_WISHDIA_P1_0154.htrms.PG.Quantity,dct758,ProLIF,7,DCT2,800,32468.783203125,45.86170196533203,189.6502227783203,2.850015845637352
[9] DCT_1cell_WISHDIA_P1_0012.htrms.PG.Quantity,dct758,DCT2,2,ProLIF,812,94385.0,53.16488265991211,201.3565902709961,3.2492781204739396
[216] DCT_1cell_WISHDIA_P1_0220.htrms.PG.Quantity,dct758,DCT1,5,DCT1,447,17619.45703125,61.752864837646484,280.5887145996094,2.455335410697274
[281] DCT_1cell_WISHDIA_P1_0285.htrms.PG.Quantity,dct758,ProLIF,22,ProLIF,649,16274.9658203125,51.00889205932617,199.98355102539062,2.5038741946394656
[555] DCT_1cell_WISHDIA_P2_0180.htrms.PG.Quantity,dct758,DCT1,12,DCT1,467,41939.4375,75.7149887084961,312.70050048828125,2.74344073940732
[192] DCT_1cell_WISHDIA_P1_0196.htrms.PG.Quantity,dct758,ProLIF,7,DCT2,773,25536.70703125,46.08802032470703,198.09764099121094,2.7435768403465697
[488] DCT_1cell_WISHDIA_P2_0113.htrms.PG.Quantity,dct758,DCT1,26,DCT1,939,28389.412109375,33.31533432006836,150.0242462158203,2.930512223427736
[70] DCT_1cell_WISHDIA_P1_0074.htrms.PG.Quantity,dct758,ProLIF,8,ProLIF,913,29685.03125,38.877140045166016,167.351806640625,2.8828432014277965
[422] DCT_1cell_WISHDIA_P2_0047.htrms.PG.Quantity,dct758,DCT1,17,DCT1,615,195625.640625,48.36463928222656,217.9794464111328,3.606897824073713
[684] DCT_1cell_WISHDIA_P2_0309.htrms.PG.Quantity,dct758,ProLIF,12,DCT1,595,37220.6015625,59.243629455566406,228.06198120117188,2.7981417310124583
[491] DCT_1cell_WISHDIA_P2_0116.htrms.PG.Quantity,dct758,DCT2,29,ProLIF,823,30855.79296875,38.929229736328125,172.5072021484375,2.899060901166563
[279] DCT_1cell_WISHDIA_P1_0283.htrms.PG.Quantity,dct758,DCT2,4,DCT1,180,43981.30859375,103.60858917236328,488.3240661621094,2.6278723869578817
[76] DCT_1cell_WISHDIA_P1_0080.htrms.PG.Quantity,dct758,DCT2,12,DCT1,430,22886.169921875,66.06578826904297,308.0985412597656,2.5395964969270057
[102] DCT_1cell_WISHDIA_P1_0106.htrms.PG.Quantity,dct758,ProLIF,7,DCT2,723,16412.00390625,50.57988357543945,202.45428466796875,2.5111837863097346
[307] DCT_1cell_WISHDIA_P1_0311.htrms.PG.Quantity,dct758,DCT1,6,DCT1,579,29716.373046875,54.71799850463867,242.59234619140625,2.734865598444505
[415] DCT_1cell_WISHDIA_P2_0040.htrms.PG.Quantity,dct758,DCT1,15,DCT1,390,34716.75390625,61.967830657958984,256.0603485107422,2.7483728180730047
[577] DCT_1cell_WISHDIA_P2_0202.htrms.PG.Quantity,dct758,DCT2,22,ProLIF,595,35664.61328125,49.52190399169922,224.25991821289062,2.8574401853824813
[614] DCT_1cell_WISHDIA_P2_0239.htrms.PG.Quantity,dct758,DCT2,15,DCT1,361,43095.30078125,56.39362716674805,280.1892395019531,2.88319988743404
[249] DCT_1cell_WISHDIA_P1_0253.htrms.PG.Quantity,dct758,ProLIF,20,ProLIF,713,25926.41015625,53.60852813720703,199.960205078125,2.684508503790662
[50] DCT_1cell_WISHDIA_P1_0053.htrms.PG.Quantity,dct758,DCT1,2,ProLIF,971,29979.595703125,34.55229568481445,149.74191284179688,2.938348864196653
[446] DCT_1cell_WISHDIA_P2_0071.htrms.PG.Quantity,dct758,DCT1,3,DCT1,235,34130.77734375,69.67239379882812,314.58453369140625,2.6900854473949174
[274] DCT_1cell_WISHDIA_P1_0278.htrms.PG.Quantity,dct758,ProLIF,25,Unknown,943,27271.59765625,39.76591873168945,182.4859161376953,2.8361995604032217
[569] DCT_1cell_WISHDIA_P2_0194.htrms.PG.Quantity,dct758,ProLIF,28,ProLIF,1036,20395.9296875,31.773853302001953,126.4847412109375,2.8074736200209336
[638] DCT_1cell_WISHDIA_P2_0263.htrms.PG.Quantity,dct758,DCT1,6,DCT1,665,26060.53125,56.968238830566406,246.80923461914062,2.6603504711827015
[58] DCT_1cell_WISHDIA_P1_0062.htrms.PG.Quantity,dct758,ProLIF,1,DCT2,559,36964.87109375,78.2251205444336,345.8197326660156,2.6744429549729376
[366] DCT_1cell_WISHDIA_P1_0370.htrms.PG.Quantity,dct758,DCT2,15,DCT1,251,21205.3671875,133.47433471679688,602.7727661132812,2.201048032150764
[36] DCT_1cell_WISHDIA_P1_0039.htrms.PG.Quantity,dct758,ProLIF,1,DCT2,511,30584.27734375,64.04802703857422,267.2843017578125,2.6789924671863883
[745] DCT_1cell_WISHDIA_P2_0370.htrms.PG.Quantity,,,,,11,23927.361328125,82.75190734863281,3796.887939453125,2.461116795323595
[238] DCT_1cell_WISHDIA_P1_0242.htrms.PG.Quantity,dct758,DCT2,21,ProLIF,806,20203.787109375,46.62889862060547,200.47386932373047,2.6367776261369102
[174] DCT_1cell_WISHDIA_P1_0178.htrms.PG.Quantity,dct758,DCT1,21,ProLIF,775,34079.48046875,46.29640197753906,208.35128784179688,2.866945725240264
[709] DCT_1cell_WISHDIA_P2_0334.htrms.PG.Quantity,dct758,DCT1,13,DCT1,601,25731.990234375,47.857662200927734,222.47088623046875,2.7305218979647314
[270] DCT_1cell_WISHDIA_P1_0274.htrms.PG.Quantity,dct758,DCT1,15,DCT1,315,23199.640625,58.04658508300781,308.3110046386719,2.601704582476761
[564] DCT_1cell_WISHDIA_P2_0189.htrms.PG.Quantity,dct758,ProLIF,30,DCT1,832,18740.83984375,37.32306671142578,175.4080581665039,2.700811728205618
[663] DCT_1cell_WISHDIA_P2_0288.htrms.PG.Quantity,dct758,DCT1,3,DCT1,275,34139.015625,73.61930084228516,358.33221435546875,2.6662593057132478
[44] DCT_1cell_WISHDIA_P1_0047.htrms.PG.Quantity,dct758,DCT1,5,DCT1,371,42722.8984375,83.09331512451172,386.4283752441406,2.711094622634723
[301] DCT_1cell_WISHDIA_P1_0305.htrms.PG.Quantity,dct758,DCT2,4,DCT1,155,35728.41796875,110.82298278808594,388.58294677734375,2.508383951381079
[374] DCT_1cell_WISHDIA_P1_0383.htrms.PG.Quantity,dct758,ProLIF,20,ProLIF,861,30161.44140625,45.00067138671875,183.15232849121094,2.8262330992243823
[68] DCT_1cell_WISHDIA_P1_0072.htrms.PG.Quantity,dct758,ProLIF,10,ProLIF,650,25677.474609375,59.21944046020508,208.72012329101562,2.637088008843573
[466] DCT_1cell_WISHDIA_P2_0091.htrms.PG.Quantity,dct758,DCT2,23,DCT2,1176,29573.888671875,26.557146072387695,115.79420471191406,3.0467270313434693
[285] DCT_1cell_WISHDIA_P1_0289.htrms.PG.Quantity,dct758,ProLIF,12,DCT1,495,33423.9453125,60.3807373046875,232.09640502929688,2.7431593001970094
[689] DCT_1cell_WISHDIA_P2_0314.htrms.PG.Quantity,dct758,ProLIF,28,ProLIF,877,23381.46484375,39.853355407714844,169.8885955810547,2.7684068239350728
[66] DCT_1cell_WISHDIA_P1_0070.htrms.PG.Quantity,dct758,ProLIF,10,ProLIF,693,29017.552734375,52.95893478393555,215.2152862548828,2.7387215412487707
[661] DCT_1cell_WISHDIA_P2_0286.htrms.PG.Quantity,dct758,DCT2,30,DCT1,760,29321.96484375,43.499576568603516,193.93729400634766,2.828708039217034
[101] DCT_1cell_WISHDIA_P1_0105.htrms.PG.Quantity,dct758,DCT1,10,ProLIF,582,60420.23046875,58.6484489440918,242.8827362060547,3.0129258465638395
[272] DCT_1cell_WISHDIA_P1_0276.htrms.PG.Quantity,dct758,ProLIF,9,ProLIF,754,22318.689453125,40.68350601196289,200.11280822753906,2.7392503169965234
[294] DCT_1cell_WISHDIA_P1_0298.htrms.PG.Quantity,dct758,ProLIF,20,ProLIF,732,32113.380859375,50.6710090637207,197.40391540527344,2.801926477063452
[409] DCT_1cell_WISHDIA_P2_0034.htrms.PG.Quantity,dct758,DCT1,27,DCT1,744,24740.19921875,45.728763580322266,163.68872833251953,2.7332137333993374
[554] DCT_1cell_WISHDIA_P2_0179.htrms.PG.Quantity,dct758,DCT1,30,DCT1,799,18795.548828125,43.76572799682617,169.81121826171875,2.632920854694686
[452] DCT_1cell_WISHDIA_P2_0077.htrms.PG.Quantity,dct758,ProLIF,26,DCT1,1067,27314.97265625,31.15274429321289,126.66484069824219,2.94290445974879
[146] DCT_1cell_WISHDIA_P1_0150.htrms.PG.Quantity,dct758,ProLIF,8,ProLIF,924,24181.736328125,38.827369689941406,182.37879943847656,2.7943495105919114
[118] DCT_1cell_WISHDIA_P1_0122.htrms.PG.Quantity,dct758,DCT2,16,DCT2,1047,34954.4296875,35.409568786621094,154.8777618408203,2.9943815826179874
[3] DCT_1cell_WISHDIA_P1_0006.htrms.PG.Quantity,dct758,DCT2,0,ProLIF,627,32220.5390625,66.79670715332031,263.6629333496094,2.6833777482772287
[213] DCT_1cell_WISHDIA_P1_0217.htrms.PG.Quantity,dct758,DCT1,18,DCT1,602,20350.126953125,60.07904815673828,259.89208984375,2.529844079447109
[727] DCT_1cell_WISHDIA_P2_0352.htrms.PG.Quantity,dct758,DCT2,17,DCT1,601,25008.294921875,49.555118560791016,202.7468719482422,2.7029955627981037
[293] DCT_1cell_WISHDIA_P1_0297.htrms.PG.Quantity,dct758,DCT2,13,DCT1,671,97053.9140625,50.03681945800781,199.78981018066406,3.2877233582383782
[159] DCT_1cell_WISHDIA_P1_0163.htrms.PG.Quantity,dct758,ProLIF,20,ProLIF,747,19291.8046875,40.47121810913086,188.3024444580078,2.678226580371313
[453] DCT_1cell_WISHDIA_P2_0078.htrms.PG.Quantity,dct758,DCT1,27,DCT1,730,34951.84375,42.72272491455078,175.23797607421875,2.912811145412618
[373] DCT_1cell_WISHDIA_P1_0382.htrms.PG.Quantity,dct758,ProLIF,23,DCT2,1065,33181.36328125,34.14277267456055,154.35443115234375,2.987595438867713
[140] DCT_1cell_WISHDIA_P1_0144.htrms.PG.Quantity,dct758,DCT1,4,DCT1,196,28380.03125,91.80028533935547,407.51121520996094,2.490168838230357
[110] DCT_1cell_WISHDIA_P1_0114.htrms.PG.Quantity,dct758,ProLIF,11,ProLIF,804,38215.52734375,40.15046310424805,189.64554595947266,2.978549297987867
[229] DCT_1cell_WISHDIA_P1_0233.htrms.PG.Quantity,dct758,DCT1,12,DCT1,510,32384.404296875,58.544063568115234,250.77555084228516,2.7428530490166296
[277] DCT_1cell_WISHDIA_P1_0281.htrms.PG.Quantity,dct758,ProLIF,22,ProLIF,599,29423.412109375,52.141395568847656,205.01495361328125,2.7515103837004897
[405] DCT_1cell_WISHDIA_P2_0030.htrms.PG.Quantity,dct758,DCT1,27,DCT1,769,33076.35546875,44.623008728027344,171.19363403320312,2.86995880115684
[660] DCT_1cell_WISHDIA_P2_0285.htrms.PG.Quantity,dct758,DCT2,16,DCT2,1073,50807.9609375,34.227264404296875,148.98681640625,3.171559576062116
[480] DCT_1cell_WISHDIA_P2_0105.htrms.PG.Quantity,dct758,DCT1,28,ProLIF,947,18115.197265625,35.35336685180664,147.4977264404297,2.709612287833472
[289] DCT_1cell_WISHDIA_P1_0293.htrms.PG.Quantity,dct758,DCT1,20,ProLIF,809,42899.0859375,48.51024627685547,178.97500610351562,2.9466145591943596
[410] DCT_1cell_WISHDIA_P2_0035.htrms.PG.Quantity,dct758,DCT1,14,DCT1,479,31614.873046875,56.33222198486328,225.97869873046875,2.7491345601802646
[678] DCT_1cell_WISHDIA_P2_0303.htrms.PG.Quantity,dct758,DCT1,24,DCT2,418,66342.625,95.53182220458984,387.00389099121094,2.8416445896961253
[155] DCT_1cell_WISHDIA_P1_0159.htrms.PG.Quantity,dct758,ProLIF,10,ProLIF,638,33931.03515625,43.04911804199219,202.4415054321289,2.896632850771071
[440] DCT_1cell_WISHDIA_P2_0065.htrms.PG.Quantity,dct758,ProLIF,28,ProLIF,870,18593.04296875,34.43010711669922,152.37903594970703,2.73241209910036
[217] DCT_1cell_WISHDIA_P1_0221.htrms.PG.Quantity,dct758,DCT2,19,DCT1,469,15844.8642578125,56.12603759765625,253.2039337158203,2.450724140108758
[677] DCT_1cell_WISHDIA_P2_0302.htrms.PG.Quantity,dct758,DCT2,5,DCT1,382,29063.64453125,87.71371459960938,378.0065155029297,2.5202825697692677
[106] DCT_1cell_WISHDIA_P1_0110.htrms.PG.Quantity,dct758,ProLIF,8,ProLIF,874,22783.001953125,37.53792190551758,181.93195343017578,2.7831407209246626
[538] DCT_1cell_WISHDIA_P2_0163.htrms.PG.Quantity,dct758,DCT2,5,DCT1,409,35252.37890625,63.53116989135742,257.87811279296875,2.7442015767392185
[584] DCT_1cell_WISHDIA_P2_0209.htrms.PG.Quantity,dct758,DCT2,28,ProLIF,995,24562.248046875,38.78657531738281,152.70184326171875,2.801586677847178
[273] DCT_1cell_WISHDIA_P1_0277.htrms.PG.Quantity,dct758,ProLIF,9,ProLIF,732,34211.9921875,47.326541900634766,201.89681243896484,2.859073591985534
[19] DCT_1cell_WISHDIA_P1_0022.htrms.PG.Quantity,dct758,DCT2,1,DCT2,583,41314.7421875,65.20206451416016,253.2059326171875,2.801843699856948
[503] DCT_1cell_WISHDIA_P2_0128.htrms.PG.Quantity,dct758,DCT2,23,DCT2,1056,31836.896484375,30.421064376831055,124.51596450805664,3.0197563202089683
[194] DCT_1cell_WISHDIA_P1_0198.htrms.PG.Quantity,dct758,DCT2,16,DCT2,918,23456.462890625,39.07147216796875,171.80535125732422,2.778402748179642
[719] DCT_1cell_WISHDIA_P2_0344.htrms.PG.Quantity,dct758,DCT1,28,ProLIF,860,59724.0234375,47.23167419433594,170.52672576904297,3.1019157171824365
[215] DCT_1cell_WISHDIA_P1_0219.htrms.PG.Quantity,dct758,ProLIF,23,DCT2,1123,20309.5234375,30.682252883911133,137.44325256347656,2.82081248773527
[683] DCT_1cell_WISHDIA_P2_0308.htrms.PG.Quantity,dct758,DCT1,3,DCT1,349,47446.76953125,70.64019775390625,285.5101318359375,2.8271547419644225
[296] DCT_1cell_WISHDIA_P1_0300.htrms.PG.Quantity,dct758,DCT1,5,DCT1,411,25065.54296875,63.71651077270508,267.74017333984375,2.594825131663257
[368] DCT_1cell_WISHDIA_P1_0373.htrms.PG.Quantity,dct758,DCT2,6,DCT1,579,21119.83203125,63.690162658691406,273.93914794921875,2.520618101841062
[306] DCT_1cell_WISHDIA_P1_0310.htrms.PG.Quantity,dct758,ProLIF,20,ProLIF,803,27178.806640625,39.91436004638672,181.14317321777344,2.8331012133887055
[434] DCT_1cell_WISHDIA_P2_0059.htrms.PG.Quantity,dct758,DCT1,27,DCT1,624,30152.359375,54.653568267822266,203.07748413085938,2.7417027788779786
[33] DCT_1cell_WISHDIA_P1_0036.htrms.PG.Quantity,dct758,DCT2,2,ProLIF,813,43400.37890625,43.49161148071289,195.0761260986328,2.9990880213920206
[344] DCT_1cell_WISHDIA_P1_0348.htrms.PG.Quantity,dct758,DCT1,22,ProLIF,596,40582.46484375,57.60646057128906,226.39984130859375,2.8478672287672198
[489] DCT_1cell_WISHDIA_P2_0114.htrms.PG.Quantity,dct758,DCT2,23,DCT2,1187,39335.36328125,26.51537322998047,113.05965423583984,3.1712854208248977
[342] DCT_1cell_WISHDIA_P1_0346.htrms.PG.Quantity,dct758,DCT2,16,DCT2,1111,24132.326171875,33.76153564453125,139.54190063476562,2.8541769942953175
[92] DCT_1cell_WISHDIA_P1_0096.htrms.PG.Quantity,dct758,ProLIF,5,DCT1,494,23493.3359375,57.111785888671875,275.65257263183594,2.6142189480352527
[439] DCT_1cell_WISHDIA_P2_0064.htrms.PG.Quantity,dct758,DCT2,12,DCT1,470,22947.220703125,70.93273162841797,274.3221130371094,2.5098834077392733
[134] DCT_1cell_WISHDIA_P1_0138.htrms.PG.Quantity,dct758,DCT2,8,ProLIF,867,180484.9375,47.230506896972656,204.96800231933594,3.5822183567699057
